,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
84341,2021-06-02,527,43.718181513,-89.47721194,Coyote,,Marquette,2021,Interstate039
84559,2021-06-21,438,44.96375815,-92.68780123,Coyote,,St. Croix,2021,Interstate094
84661,2021-10-31,2100,43.454112565,-89.4053108,Coyote,,Columbia,2021,US Highway051
84736,2021-11-12,2018,43.250144969,-87.92004448,Coyote,,Ozaukee,2021,Interstate043
85150,2021-08-28,515,43.848416455,-90.80716753,Coyote,,Monroe,2021,State Highway027
85387,2021-11-24,400,43.442564761,-88.21000465,Coyote,,Washington,2021,US Highway045
85437,2021-09-21,600,45.065559643,-92.78188944,Coyote,,St. Croix,2021,State Highway035
85541,2021-03-14,140,43.796787077,-91.17527313,Coyote,,La Crosse,2021,IRISH CT - La Crosse
85675,2021-01-16,1858,42.934228765,-88.87473277,Coyote,,Jefferson,2021,State Highway026
85803,2021-10-08,615,43.324628759,-88.21512166,Coyote,,Washington,2021,State Highway060
86010,2021-01-09,2029,44.864426172,-89.58211213,Coyote,,Marathon,2021,County HighwayX
86306,2021-09-09,2202,44.2139745,-89.56337434,Coyote,,Waushara,2021,State Highway073
86423,2021-12-03,1813,44.898873322,-90.07868251,Coyote,,Marathon,2021,State Highway097
87027,2021-12-18,17,42.816617262,-88.36290077,Coyote,,Walworth,2021,Interstate043
87200,2021-03-25,2340,43.907315319,-90.88208263,Coyote,,Monroe,2021,Interstate090
87250,2021-09-08,2113,46.647752337,-91.7418071,Coyote,,Douglas,2021,State Highway013
87437,2021-10-19,245,45.32046974,-89.68325564,Coyote,,Lincoln,2021,US Highway051
87570,2021-12-21,115,43.388768621,-88.19209674,Coyote,,Washington,2021,US Highway045
87906,2021-11-22,1832,46.191490601,-91.79933056,Coyote,,Douglas,2021,US Highway053
88036,2021-04-20,133,42.696275566,-87.9511808,Coyote,,Racine,2021,Interstate041
88058,2021-12-22,645,43.41030198,-87.90359497,Coyote,,Ozaukee,2021,County HighwayKK
88077,2021-11-01,2303,44.091700458,-88.55068821,Coyote,,Winnebago,2021,Interstate041
88252,2021-01-09,431,43.587149947,-88.24056463,Coyote,,Fond du Lac,2021,US Highway045
88329,2021-08-25,1946,44.812023021,-88.71195831,Coyote,,Shawano,2021,HICKORY RD - Shawano
89358,2021-01-03,1908,43.082871441,-88.19413394,Coyote,,Waukesha,2021,State Highway190
89416,2021-09-12,2222,44.899513921,-91.63796649,Coyote,,Chippewa,2021,State Highway029
89737,2021-01-02,1532,43.046189694,-89.66612657,Coyote,,Dane,2021,County HighwayJ
89829,2021-03-22,248,45.320370875,-91.68030623,Coyote,,Barron,2021,US Highway053
89942,2021-03-07,100,43.481976822,-89.77511531,Coyote,,Sauk,2021,US Highway012
90083,2021-11-08,1805,44.444165386,-88.19659451,Coyote,,Outagamie,2021,County HighwayEE
90492,2021-03-05,1325,43.920803116,-90.07249738,Coyote,,Juneau,2021,State Highway058
91412,2021-01-21,350,44.776504837,-91.52745667,Coyote,,Eau Claire,2021,Interstate094
91522,2021-09-15,723,42.582878878,-88.08467059,Coyote,,Kenosha,2021,County HighwayK
91782,2021-09-02,203,43.907708477,-90.21982889,Coyote,,Juneau,2021,Interstate090
91801,2021-11-23,2255,43.460350277,-88.36600306,Coyote,,Washington,2021,Interstate041
91828,2021-10-15,2105,43.962100823,-90.49536652,Coyote,,Monroe,2021,Interstate090
92292,2021-10-02,310,44.912120742,-91.97507977,Coyote,,Dunn,2021,Interstate094
92536,2021-04-17,5,43.767415157,-89.99105101,Coyote,,Juneau,2021,Interstate090
92540,2021-02-03,2110,42.801079572,-89.63257292,Coyote,,Green,2021,State Highway069
92562,2021-08-15,510,43.429679433,-87.85004199,Coyote,,Ozaukee,2021,Interstate043
92563,2021-07-23,1001,43.427592893,-88.25692502,Coyote,,Washington,2021,State Highway033
92872,2021-07-21,2218,43.304644865,-88.22356575,Coyote,,Washington,2021,Interstate041
92913,2021-11-16,2342,43.828036762,-88.53493516,Coyote,,Fond du Lac,2021,Interstate041
93140,2021-08-23,1432,43.767391347,-91.15317339,Coyote,,La Crosse,2021,US Highway014
93320,2021-11-07,109,44.103636652,-89.53230344,Coyote,,Waushara,2021,Interstate039
93447,2021-10-03,915,42.96242887,-87.95471125,Coyote,,Milwaukee,2021,Interstate041
93637,2021-08-05,2216,43.245416513,-90.44971397,Coyote,,Richland,2021,State Highway080
93733,2021-03-25,449,43.253953504,-87.92004332,Coyote,,Ozaukee,2021,Interstate043
93857,2021-11-19,156,45.728923812,-91.81005892,Coyote,,Washburn,2021,US Highway053
93968,2021-09-26,2215,43.871087292,-91.21674996,Coyote,,La Crosse,2021,Interstate090
94418,2021-06-26,109,44.489972397,-89.51852774,Coyote,,Portage,2021,Interstate039
94484,2021-12-07,1912,42.704421546,-88.21940784,Coyote,,Racine,2021,State Highway036
94762,2022-09-25,2050,43.884789587,-91.11332076,Coyote,,La Crosse,2022,Interstate090
95536,2022-10-19,450,46.609385955,-90.81691127,Coyote,,Ashland,2022,US Highway002
95661,2022-03-19,145,43.263596317,-89.38808079,Coyote,,Dane,2022,Interstate039
96108,2022-02-04,30,42.669170872,-88.23308748,Coyote,,Racine,2022,State Highway011
96546,2022-12-30,2014,43.032768956,-87.97081304,Coyote,,Milwaukee,2022,Interstate094
97647,2022-03-03,2201,46.609251263,-90.75708499,Coyote,,Ashland,2022,US Highway002
97843,2022-07-14,2106,42.993303542,-89.74325151,Coyote,,Dane,2022,US Highway018
97980,2022-09-28,300,43.10217688,-88.39179141,Coyote,,Waukesha,2022,State Highway016
98233,2022-02-26,539,43.774576347,-89.48475376,Coyote,,Marquette,2022,Interstate039
100139,2022-11-23,443,42.943670817,-88.12254941,Coyote,,Waukesha,2022,Interstate043
100513,2022-06-17,1820,42.515383617,-90.62637558,Coyote,,Grant,2022,US Highway061
100633,2022-11-05,2205,42.585717025,-87.86546593,Coyote,,Kenosha,2022,47TH AVE - Kenosha
100926,2022-04-11,5,44.87908278,-89.64265071,Coyote,,Marathon,2022,Interstate039
101607,2022-09-22,1947,43.945605268,-90.56686655,Coyote,,Monroe,2022,Interstate090
101609,2022-09-24,2230,43.683131823,-87.76004788,Coyote,,Sheboygan,2022,Interstate043
101660,2022-10-26,2018,43.023231533,-89.38173347,Coyote,,Dane,2022,US Highway014
101855,2022-01-12,1852,42.758554272,-87.87156224,Coyote,,Racine,2022,County HighwayK
101882,2022-02-07,909,44.877148947,-92.65959078,Coyote,,St. Croix,2022,County HighwayU
103413,2022-01-21,2222,44.083310333,-89.21704196,Coyote,,Waushara,2022,State Highway152
103883,2022-12-20,2130,43.187135097,-88.11220209,Coyote,,Waukesha,2022,Interstate041
105488,2022-12-21,3,43.098381091,-89.62519445,Coyote,,Dane,2022,US Highway014
105622,2022-02-25,2343,43.311318472,-87.92039198,Coyote,,Ozaukee,2022,Interstate043
105694,2022-04-19,622,42.702158009,-89.61699836,Coyote,,Green,2022,State Highway069
105695,2022-05-01,400,43.822032853,-88.52516066,Coyote,,Fond du Lac,2022,Interstate041
105714,2022-05-30,125,43.342701014,-90.49940722,Coyote,,Richland,2022,US Highway014
106270,2022-05-31,2257,43.699557181,-87.76033248,Coyote,,Sheboygan,2022,Interstate043
107737,2022-01-04,714,44.386132619,-88.22741997,Coyote,,Outagamie,2022,County HighwayS
107890,2022-04-20,857,43.002037262,-89.30703463,Coyote,,Dane,2022,US Highway051
107976,2022-08-31,2230,43.21145855,-88.26161628,Coyote,,Washington,2022,State Highway164
108234,2022-02-04,639,44.080882855,-90.83364353,Coyote,,Monroe,2022,County HighwayB
108291,2022-04-12,630,44.040119123,-90.51232304,Coyote,,Monroe,2022,Interstate094
108698,2022-11-26,2124,43.869722266,-91.10110657,Coyote,,La Crosse,2022,County HighwayM
108811,2022-03-17,645,43.907662672,-90.88641611,Coyote,,Monroe,2022,Interstate090
109982,2022-06-28,15,46.667721242,-91.99807151,Coyote,,Douglas,2022,US Highway002
110844,2022-02-01,2230,43.089450684,-88.09699714,Coyote,,Waukesha,2022,State Highway190
110895,2022-02-15,2055,44.96375561,-92.68659835,Coyote,,St. Croix,2022,Interstate094
111278,2022-11-30,1907,43.738378207,-88.49478226,Coyote,,Fond du Lac,2022,US Highway151
